row,col,python_value,verilog_value
6,104,14,3340
6,105,15,3854
6,106,0,256
6,107,1,770
6,108,2,1284
6,109,3,1798
6,110,4,2312
6,111,5,2826
6,112,6,3340
6,113,7,3854
6,114,8,256
6,115,9,770
6,116,10,1284
6,117,11,1798
6,118,12,2312
6,119,13,2826
6,120,14,3340
6,121,15,3854
6,122,0,256
6,123,1,770
6,124,2,1284
6,125,3,1798
6,126,4,2312
6,127,5,2826
6,128,6,3597
6,129,7,15
6,130,8,513
6,131,9,1027
6,132,10,1541
6,133,11,2055
6,134,12,2569
6,135,13,3083
6,136,14,3597
6,138,0,513
6,139,1,1027
6,140,2,1541
6,141,3,2055
6,142,4,2569
6,143,5,3083
6,144,6,3597
6,145,7,15
6,146,8,513
6,147,9,1027
6,148,10,1541
6,149,11,2055
6,150,12,2569
6,151,13,3083
6,152,14,3597
6,154,0,513
6,155,1,1027
6,156,2,1541
6,157,3,2055
6,158,4,2569
6,159,5,3083
6,160,6,3597
6,161,7,15
6,162,8,513
6,163,9,1027
6,164,10,1541
6,165,11,2055
6,166,12,2569
6,167,13,3083
6,168,14,3597
6,170,0,513
6,171,1,1027
6,172,2,1541
6,173,3,2055
6,174,4,2569
6,175,5,3083
6,176,6,3597
6,177,7,15
6,178,8,513
6,179,9,1027
6,180,10,1541
6,181,11,2055
6,182,12,2569
6,183,13,3083
6,184,14,3597
6,186,0,513
6,187,1,1027
6,188,2,1541
6,189,3,2055
6,190,4,2569
6,191,5,3083
6,192,6,3597
6,193,7,15
6,194,8,513
6,195,9,1027
6,196,10,1541
6,197,11,2055
6,198,12,2569
6,199,13,3083
6,200,14,3597
6,202,0,513
6,203,1,1027
6,204,2,1541
6,205,3,2055
6,206,4,2569
6,207,5,3083
6,208,6,3597
6,209,7,15
6,210,8,513
6,211,9,1027
6,212,10,1541
6,213,11,2055
6,214,12,2569
6,215,13,3083
6,216,14,3597
6,218,0,513
6,219,1,1027
6,220,2,1541
6,221,3,2055
6,222,4,2569
6,223,5,3083
6,224,6,3597
6,225,7,15
6,226,8,513
6,227,9,1027
6,228,10,1541
6,229,11,2055
6,230,12,2569
6,231,13,3083
6,232,14,3597
6,234,0,513
6,235,1,1027
6,236,2,1541
6,237,3,2055
6,238,4,2569
6,239,5,3083
6,240,6,3597
6,241,7,15
6,242,8,513
6,243,9,1027
6,244,10,1541
6,245,11,2055
6,246,12,2569
6,247,13,3083
6,248,14,3597
6,250,0,513
6,251,1,1027
6,252,2,1541
6,253,3,2055
6,254,4,2569
6,255,5,3083
7,0,7,3854
7,1,8,256
7,2,9,770
7,3,10,1284
7,4,11,1798
7,5,12,2312
7,6,13,2826
7,7,14,3340
7,8,15,3854
7,9,0,256
7,10,1,770
7,11,2,1284
7,12,3,1798
7,13,4,2312
7,14,5,2826
7,15,6,3340
7,16,7,3854
7,17,8,256
7,18,9,770
7,19,10,1284
7,20,11,1798
7,21,12,2312
7,22,13,2826
7,23,14,3340
7,24,15,3854
7,25,0,256
7,26,1,770
7,27,2,1284
7,28,3,1798
7,29,4,2312
7,30,5,2826
7,31,6,3340
7,32,7,3854
7,33,8,256
7,34,9,770
7,35,10,1284
7,36,11,1798
7,37,12,2312
7,38,13,2826
7,39,14,3340
7,40,15,3854
7,41,0,256
7,42,1,770
7,43,2,1284
7,44,3,1798
7,45,4,2312
7,46,5,2826
7,47,6,3340
7,48,7,3854
7,49,8,256
7,50,9,770
7,51,10,1284
7,52,11,1798
7,53,12,2312
7,54,13,2826
7,55,14,3340
7,56,15,3854
7,57,0,256
7,58,1,770
7,59,2,1284
7,60,3,1798
7,61,4,2312
7,62,5,2826
7,63,6,3340
7,64,7,3854
7,65,8,256
7,66,9,770
7,67,10,1284
7,68,11,1798
7,69,12,2312
7,70,13,2826
7,71,14,3340
7,72,15,3854
7,73,0,256
7,74,1,770
7,75,2,1284
7,76,3,1798
7,77,4,2312
7,78,5,2826
7,79,6,3340
7,80,7,3854
7,81,8,256
7,82,9,770
7,83,10,1284
7,84,11,1798
7,85,12,2312
7,86,13,2826
7,87,14,3340
7,88,15,3854
7,89,0,256
7,90,1,770
7,91,2,1284
7,92,3,1798
7,93,4,2312
7,94,5,2826
7,95,6,3340
7,96,7,3854
7,97,8,256
7,98,9,770
7,99,10,1284
7,100,11,1798
7,101,12,2312
7,102,13,2826
7,103,14,3340
7,104,15,3854
7,105,0,256
7,106,1,770
7,107,2,1284
7,108,3,1798
7,109,4,2312
7,110,5,2826
7,111,6,3340
7,112,7,3854
7,113,8,256
7,114,9,770
7,115,10,1284
7,116,11,1798
7,117,12,2312
7,118,13,2826
7,119,14,3340
7,120,15,3854
7,121,0,256
7,122,1,770
7,123,2,1284
7,124,3,1798
7,125,4,2312
7,126,5,2826
7,127,6,3340
7,128,7,15
7,129,8,513
7,130,9,1027
7,131,10,1541
7,132,11,2055
7,133,12,2569
7,134,13,3083
7,135,14,3597
7,137,0,513
7,138,1,1027
7,139,2,1541
7,140,3,2055
7,141,4,2569
7,142,5,3083
7,143,6,3597
7,144,7,15
7,145,8,513
7,146,9,1027
7,147,10,1541
7,148,11,2055
7,149,12,2569
7,150,13,3083
7,151,14,3597
7,153,0,513
7,154,1,1027
7,155,2,1541
7,156,3,2055
7,157,4,2569
7,158,5,3083
7,159,6,3597
7,160,7,15
7,161,8,513
7,162,9,1027
7,163,10,1541
7,164,11,2055
7,165,12,2569
7,166,13,3083
7,167,14,3597
7,169,0,513
7,170,1,1027
7,171,2,1541
7,172,3,2055
7,173,4,2569
7,174,5,3083
7,175,6,3597
7,176,7,15
7,177,8,513
7,178,9,1027
7,179,10,1541
7,180,11,2055
7,181,12,2569
7,182,13,3083
7,183,14,3597
7,185,0,513
7,186,1,1027
7,187,2,1541
7,188,3,2055
7,189,4,2569
7,190,5,3083
7,191,6,3597
7,192,7,15
7,193,8,513
7,194,9,1027
7,195,10,1541
7,196,11,2055
7,197,12,2569
7,198,13,3083
7,199,14,3597
7,201,0,513
7,202,1,1027
7,203,2,1541
7,204,3,2055
7,205,4,2569
7,206,5,3083
7,207,6,3597
7,208,7,15
7,209,8,513
7,210,9,1027
7,211,10,1541
7,212,11,2055
7,213,12,2569
7,214,13,3083
7,215,14,3597
7,217,0,513
7,218,1,1027
7,219,2,1541
7,220,3,2055
7,221,4,2569
7,222,5,3083
7,223,6,3597
7,224,7,15
7,225,8,513
7,226,9,1027
7,227,10,1541
7,228,11,2055
7,229,12,2569
7,230,13,3083
7,231,14,3597
7,233,0,513
7,234,1,1027
7,235,2,1541
7,236,3,2055
7,237,4,2569
7,238,5,3083
7,239,6,3597
7,240,7,15
7,241,8,513
7,242,9,1027
7,243,10,1541
7,244,11,2055
7,245,12,2569
7,246,13,3083
7,247,14,3597
7,249,0,513
7,250,1,1027
7,251,2,1541
7,252,3,2055
7,253,4,2569
7,254,5,3083
7,255,6,3597
8,0,8,256
8,1,9,770
8,2,10,1284
8,3,11,1798
8,4,12,2312
8,5,13,2826
8,6,14,3340
8,7,15,3854
8,8,0,256
8,9,1,770
8,10,2,1284
8,11,3,1798
8,12,4,2312
8,13,5,2826
8,14,6,3340
8,15,7,3854
8,16,8,256
8,17,9,770
8,18,10,1284
8,19,11,1798
8,20,12,2312
8,21,13,2826
8,22,14,3340
8,23,15,3854
8,24,0,256
8,25,1,770
8,26,2,1284
8,27,3,1798
8,28,4,2312
8,29,5,2826
8,30,6,3340
8,31,7,3854
8,32,8,256
8,33,9,770
8,34,10,1284
8,35,11,1798
8,36,12,2312
8,37,13,2826
8,38,14,3340
8,39,15,3854
8,40,0,256
8,41,1,770
8,42,2,1284
8,43,3,1798
8,44,4,2312
8,45,5,2826
8,46,6,3340
8,47,7,3854
8,48,8,256
8,49,9,770
8,50,10,1284
8,51,11,1798
8,52,12,2312
8,53,13,2826
8,54,14,3340
8,55,15,3854
8,56,0,256
8,57,1,770
8,58,2,1284
8,59,3,1798
8,60,4,2312
8,61,5,2826
8,62,6,3340
8,63,7,3854
8,64,8,256
8,65,9,770
8,66,10,1284
8,67,11,1798
8,68,12,2312
8,69,13,2826
8,70,14,3340
8,71,15,3854
8,72,0,256
8,73,1,770
8,74,2,1284
8,75,3,1798
8,76,4,2312
8,77,5,2826
8,78,6,3340
8,79,7,3854
8,80,8,256
8,81,9,770
8,82,10,1284
8,83,11,1798
8,84,12,2312
8,85,13,2826
8,86,14,3340
8,87,15,3854
8,88,0,256
8,89,1,770
8,90,2,1284
8,91,3,1798
8,92,4,2312
8,93,5,2826
8,94,6,3340
8,95,7,3854
8,96,8,256
8,97,9,770
8,98,10,1284
8,99,11,1798
8,100,12,2312
8,101,13,2826
8,102,14,3340
8,103,15,3854
8,104,0,256
8,105,1,770
8,106,2,1284
8,107,3,1798
8,108,4,2312
8,109,5,2826
8,110,6,3340
8,111,7,3854
8,112,8,256
8,113,9,770
8,114,10,1284
8,115,11,1798
8,116,12,2312
8,117,13,2826
8,118,14,3340
8,119,15,3854
8,120,0,256
8,121,1,770
8,122,2,1284
8,123,3,1798
8,124,4,2312
8,125,5,2826
8,126,6,3340
8,127,7,3854
8,128,8,513
8,129,9,1027
8,130,10,1541
8,131,11,2055
8,132,12,2569
8,133,13,3083
8,134,14,3597
8,136,0,513
8,137,1,1027
8,138,2,1541
8,139,3,2055
8,140,4,2569
8,141,5,3083
8,142,6,3597
8,143,7,15
8,144,8,513
8,145,9,1027
8,146,10,1541
8,147,11,2055
8,148,12,2569
8,149,13,3083
8,150,14,3597
8,152,0,513
8,153,1,1027
8,154,2,1541
8,155,3,2055
8,156,4,2569
8,157,5,3083
8,158,6,3597
8,159,7,15
8,160,8,513
8,161,9,1027
8,162,10,1541
8,163,11,2055
8,164,12,2569
8,165,13,3083
8,166,14,3597
8,168,0,513
8,169,1,1027
8,170,2,1541
8,171,3,2055
8,172,4,2569
8,173,5,3083
8,174,6,3597
8,175,7,15
8,176,8,513
8,177,9,1027
8,178,10,1541
8,179,11,2055
8,180,12,2569
8,181,13,3083
8,182,14,3597
8,184,0,513
8,185,1,1027
8,186,2,1541
8,187,3,2055
8,188,4,2569
8,189,5,3083
8,190,6,3597
8,191,7,15
8,192,8,513
8,193,9,1027
8,194,10,1541
8,195,11,2055
8,196,12,2569
8,197,13,3083
8,198,14,3597
8,200,0,513
8,201,1,1027
8,202,2,1541
8,203,3,2055
8,204,4,2569
8,205,5,3083
8,206,6,3597
8,207,7,15
8,208,8,513
8,209,9,1027
8,210,10,1541
8,211,11,2055
8,212,12,2569
8,213,13,3083
8,214,14,3597
8,216,0,513
8,217,1,1027
8,218,2,1541
8,219,3,2055
8,220,4,2569
8,221,5,3083
8,222,6,3597
8,223,7,15
8,224,8,513
8,225,9,1027
8,226,10,1541
8,227,11,2055
8,228,12,2569
8,229,13,3083
8,230,14,3597
8,232,0,513
8,233,1,1027
8,234,2,1541
8,235,3,2055
8,236,4,2569
8,237,5,3083
8,238,6,3597
8,239,7,15
8,240,8,513
8,241,9,1027
8,242,10,1541
8,243,11,2055
8,244,12,2569
8,245,13,3083
8,246,14,3597
8,248,0,513
8,249,1,1027
8,250,2,1541
8,251,3,2055
8,252,4,2569
8,253,5,3083
8,254,6,3597
8,255,7,15
9,0,9,770
9,1,10,1284
9,2,11,1798
9,3,12,2312
9,4,13,2826
9,5,14,3340
9,6,15,3854
9,7,0,256
9,8,1,770
9,9,2,1284
9,10,3,1798
9,11,4,2312
9,12,5,2826
9,13,6,3340
9,14,7,3854
9,15,8,256
9,16,9,770
9,17,10,1284
9,18,11,1798
9,19,12,2312
9,20,13,2826
9,21,14,3340
9,22,15,3854
9,23,0,256
9,24,1,770
9,25,2,1284
9,26,3,1798
9,27,4,2312
9,28,5,2826
9,29,6,3340
9,30,7,3854
9,31,8,256
9,32,9,770
9,33,10,1284
9,34,11,1798
9,35,12,2312
9,36,13,2826
9,37,14,3340
9,38,15,3854
9,39,0,256
9,40,1,770
9,41,2,1284
9,42,3,1798
9,43,4,2312
9,44,5,2826
9,45,6,3340
9,46,7,3854
9,47,8,256
9,48,9,770
9,49,10,1284
9,50,11,1798
9,51,12,2312
9,52,13,2826
9,53,14,3340
9,54,15,3854
9,55,0,256
9,56,1,770
9,57,2,1284
9,58,3,1798
9,59,4,2312
9,60,5,2826
9,61,6,3340
9,62,7,3854
9,63,8,256
9,64,9,770
9,65,10,1284
9,66,11,1798
9,67,12,2312
9,68,13,2826
9,69,14,3340
9,70,15,3854
9,71,0,256
9,72,1,770
9,73,2,1284
9,74,3,1798
9,75,4,2312
9,76,5,2826
9,77,6,3340
9,78,7,3854
9,79,8,256
9,80,9,770
9,81,10,1284
9,82,11,1798
9,83,12,2312
9,84,13,2826
9,85,14,3340
9,86,15,3854
9,87,0,256
9,88,1,770
9,89,2,1284
9,90,3,1798
9,91,4,2312
9,92,5,2826
9,93,6,3340
9,94,7,3854
9,95,8,256
9,96,9,770
9,97,10,1284
9,98,11,1798
9,99,12,2312
9,100,13,2826
9,101,14,3340
9,102,15,3854
9,103,0,256
9,104,1,770
9,105,2,1284
9,106,3,1798
9,107,4,2312
9,108,5,2826
9,109,6,3340
9,110,7,3854
9,111,8,256
9,112,9,770
9,113,10,1284
9,114,11,1798
9,115,12,2312
9,116,13,2826
9,117,14,3340
9,118,15,3854
9,119,0,256
9,120,1,770
9,121,2,1284
9,122,3,1798
9,123,4,2312
9,124,5,2826
9,125,6,3340
9,126,7,3854
9,127,8,256
9,128,9,1027
9,129,10,1541
9,130,11,2055
9,131,12,2569
9,132,13,3083
9,133,14,3597
9,135,0,513
9,136,1,1027
9,137,2,1541
9,138,3,2055
9,139,4,2569
9,140,5,3083
9,141,6,3597
9,142,7,15
9,143,8,513
9,144,9,1027
9,145,10,1541
9,146,11,2055
9,147,12,2569
9,148,13,3083
9,149,14,3597
9,151,0,513
9,152,1,1027
9,153,2,1541
9,154,3,2055
9,155,4,2569
9,156,5,3083
9,157,6,3597
9,158,7,15
9,159,8,513
9,160,9,1027
9,161,10,1541
9,162,11,2055
9,163,12,2569
9,164,13,3083
9,165,14,3597
9,167,0,513
9,168,1,1027
9,169,2,1541
9,170,3,2055
9,171,4,2569
9,172,5,3083
9,173,6,3597
9,174,7,15
9,175,8,513
9,176,9,1027
9,177,10,1541
9,178,11,2055
9,179,12,2569
9,180,13,3083
9,181,14,3597
9,183,0,513
9,184,1,1027
9,185,2,1541
9,186,3,2055
9,187,4,2569
9,188,5,3083
9,189,6,3597
9,190,7,15
9,191,8,513
9,192,9,1027
9,193,10,1541
9,194,11,2055
9,195,12,2569
9,196,13,3083
9,197,14,3597
9,199,0,513
9,200,1,1027
9,201,2,1541
9,202,3,2055
9,203,4,2569
9,204,5,3083
9,205,6,3597
9,206,7,15
9,207,8,513
9,208,9,1027
9,209,10,1541
9,210,11,2055
9,211,12,2569
9,212,13,3083
9,213,14,3597
9,215,0,513
9,216,1,1027
9,217,2,1541
9,218,3,2055
9,219,4,2569
9,220,5,3083
9,221,6,3597
9,222,7,15
9,223,8,513
9,224,9,1027
9,225,10,1541
9,226,11,2055
9,227,12,2569
9,228,13,3083
9,229,14,3597
9,231,0,513
9,232,1,1027
9,233,2,1541
9,234,3,2055
9,235,4,2569
9,236,5,3083
9,237,6,3597
9,238,7,15
9,239,8,513
9,240,9,1027
9,241,10,1541
9,242,11,2055
9,243,12,2569
9,244,13,3083
9,245,14,3597
9,247,0,513
9,248,1,1027
9,249,2,1541
9,250,3,2055
9,251,4,2569
9,252,5,3083
9,253,6,3597
9,254,7,15
9,255,8,513
10,0,10,1284
10,1,11,1798
10,2,12,2312
10,3,13,2826
10,4,14,3340
10,5,15,3854
10,6,0,256
10,7,1,770
10,8,2,1284
10,9,3,1798
10,10,4,2312
10,11,5,2826
10,12,6,3340
10,13,7,3854
10,14,8,256
10,15,9,770
10,16,10,1284
10,17,11,1798
10,18,12,2312
10,19,13,2826
10,20,14,3340
10,21,15,3854
10,22,0,256
10,23,1,770
10,24,2,1284
10,25,3,1798
10,26,4,2312
10,27,5,2826
10,28,6,3340
10,29,7,3854
10,30,8,256
10,31,9,770
10,32,10,1284
10,33,11,1798
10,34,12,2312
10,35,13,2826
10,36,14,3340
10,37,15,3854
10,38,0,256
10,39,1,770
10,40,2,1284
10,41,3,1798
10,42,4,2312
10,43,5,2826
10,44,6,3340
10,45,7,3854
10,46,8,256
10,47,9,770
10,48,10,1284
10,49,11,1798
10,50,12,2312
10,51,13,2826
10,52,14,3340
10,53,15,3854
10,54,0,256
10,55,1,770
10,56,2,1284
10,57,3,1798
10,58,4,2312
10,59,5,2826
10,60,6,3340
10,61,7,3854
10,62,8,256
10,63,9,770
10,64,10,1284
10,65,11,1798
10,66,12,2312
10,67,13,2826
10,68,14,3340
10,69,15,3854
10,70,0,256
10,71,1,770
10,72,2,1284
10,73,3,1798
10,74,4,2312
10,75,5,2826
10,76,6,3340
10,77,7,3854
10,78,8,256
10,79,9,770
10,80,10,1284
10,81,11,1798
10,82,12,2312
10,83,13,2826
10,84,14,3340
10,85,15,3854
10,86,0,256
10,87,1,770
10,88,2,1284
10,89,3,1798
10,90,4,2312
10,91,5,2826
10,92,6,3340
10,93,7,3854
10,94,8,256
10,95,9,770
10,96,10,1284
10,97,11,1798
10,98,12,2312
10,99,13,2826
10,100,14,3340
10,101,15,3854
10,102,0,256
10,103,1,770
10,104,2,1284
10,105,3,1798
10,106,4,2312
10,107,5,2826
10,108,6,3340
10,109,7,3854
10,110,8,256
10,111,9,770
10,112,10,1284
10,113,11,1798
10,114,12,2312
10,115,13,2826
10,116,14,3340
10,117,15,3854
10,118,0,256
10,119,1,770
10,120,2,1284
10,121,3,1798
10,122,4,2312
10,123,5,2826
10,124,6,3340
10,125,7,3854
10,126,8,256
10,127,9,770
10,128,10,1541
10,129,11,2055
10,130,12,2569
10,131,13,3083
10,132,14,3597
10,134,0,513
10,135,1,1027
10,136,2,1541
10,137,3,2055
10,138,4,2569
10,139,5,3083
10,140,6,3597
10,141,7,15
10,142,8,513
10,143,9,1027
10,144,10,1541
10,145,11,2055
10,146,12,2569
10,147,13,3083
10,148,14,3597
10,150,0,513
10,151,1,1027
10,152,2,1541
10,153,3,2055
10,154,4,2569
10,155,5,3083
10,156,6,3597
10,157,7,15
10,158,8,513
10,159,9,1027
10,160,10,1541
10,161,11,2055
10,162,12,2569
10,163,13,3083
10,164,14,3597
10,166,0,513
10,167,1,1027
10,168,2,1541
10,169,3,2055
10,170,4,2569
10,171,5,3083
10,172,6,3597
10,173,7,15
10,174,8,513
10,175,9,1027
10,176,10,1541
10,177,11,2055
10,178,12,2569
10,179,13,3083
10,180,14,3597
10,182,0,513
10,183,1,1027
10,184,2,1541
10,185,3,2055
10,186,4,2569
10,187,5,3083
10,188,6,3597
10,189,7,15
10,190,8,513
10,191,9,1027
10,192,10,1541
10,193,11,2055
10,194,12,2569
10,195,13,3083
10,196,14,3597
10,198,0,513
10,199,1,1027
10,200,2,1541
10,201,3,2055
10,202,4,2569
10,203,5,3083
10,204,6,3597
10,205,7,15
10,206,8,513
10,207,9,1027
10,208,10,1541
10,209,11,2055
10,210,12,2569
10,211,13,3083
10,212,14,3597
10,214,0,513
10,215,1,1027
10,216,2,1541
10,217,3,2055
10,218,4,2569
10,219,5,3083
10,220,6,3597
10,221,7,15
10,222,8,513
10,223,9,1027
10,224,10,1541
10,225,11,2055
10,226,12,2569
10,227,13,3083
10,228,14,3597
10,230,0,513
10,231,1,1027
10,232,2,1541
10,233,3,2055
10,234,4,2569
10,235,5,3083
10,236,6,3597
10,237,7,15
10,238,8,513
10,239,9,1027
10,240,10,1541
10,241,11,2055
10,242,12,2569
10,243,13,3083
10,244,14,3597
10,246,0,513
10,247,1,1027
10,248,2,1541
10,249,3,2055
10,250,4,2569
10,251,5,3083
10,252,6,3597
10,253,7,15
10,254,8,513
10,255,9,1027
11,0,11,1798
11,1,12,2312
11,2,13,2826
11,3,14,3340
11,4,15,3854
11,5,0,256
11,6,1,770
11,7,2,1284
11,8,3,1798
11,9,4,2312
11,10,5,2826
11,11,6,3340
11,12,7,3854
11,13,8,256
11,14,9,770
11,15,10,1284
11,16,11,1798
11,17,12,2312
11,18,13,2826
11,19,14,3340
11,20,15,3854
11,21,0,256
11,22,1,770
11,23,2,1284
11,24,3,1798
11,25,4,2312
11,26,5,2826
11,27,6,3340
11,28,7,3854
11,29,8,256
11,30,9,770
11,31,10,1284
11,32,11,1798
11,33,12,2312
11,34,13,2826
11,35,14,3340
11,36,15,3854
11,37,0,256
11,38,1,770
11,39,2,1284
11,40,3,1798
11,41,4,2312
11,42,5,2826
11,43,6,3340
11,44,7,3854
11,45,8,256
11,46,9,770
11,47,10,1284
11,48,11,1798
11,49,12,2312
11,50,13,2826
11,51,14,3340
11,52,15,3854
11,53,0,256
11,54,1,770
11,55,2,1284
11,56,3,1798
11,57,4,2312
11,58,5,2826
11,59,6,3340
11,60,7,3854
11,61,8,256
11,62,9,770
11,63,10,1284
11,64,11,1798
11,65,12,2312
11,66,13,2826
11,67,14,3340
11,68,15,3854
11,69,0,256
11,70,1,770
11,71,2,1284
11,72,3,1798
11,73,4,2312
11,74,5,2826
11,75,6,3340
11,76,7,3854
11,77,8,256
11,78,9,770
11,79,10,1284
11,80,11,1798
11,81,12,2312
11,82,13,2826
11,83,14,3340
11,84,15,3854
11,85,0,256
11,86,1,770
11,87,2,1284
11,88,3,1798
11,89,4,2312
11,90,5,2826
11,91,6,3340
11,92,7,3854
11,93,8,256
11,94,9,770
11,95,10,1284
11,96,11,1798
11,97,12,2312
11,98,13,2826
11,99,14,3340
11,100,15,3854
11,101,0,256
11,102,1,770
11,103,2,1284
11,104,3,1798
11,105,4,2312
11,106,5,2826
11,107,6,3340
11,108,7,3854
11,109,8,256
11,110,9,770
11,111,10,1284
11,112,11,1798
11,113,12,2312
11,114,13,2826
11,115,14,3340
11,116,15,3854
11,117,0,256
11,118,1,770
11,119,2,1284
11,120,3,1798
11,121,4,2312
11,122,5,2826
11,123,6,3340
11,124,7,3854
11,125,8,256
11,126,9,770
11,127,10,1284
11,128,11,2055
11,129,12,2569
11,130,13,3083
11,131,14,3597
11,133,0,513
11,134,1,1027
11,135,2,1541
11,136,3,2055
11,137,4,2569
11,138,5,3083
11,139,6,3597
11,140,7,15
11,141,8,513
11,142,9,1027
11,143,10,1541
11,144,11,2055
11,145,12,2569
11,146,13,3083
11,147,14,3597
11,149,0,513
11,150,1,1027
11,151,2,1541
11,152,3,2055
11,153,4,2569
11,154,5,3083
11,155,6,3597
11,156,7,15
11,157,8,513
11,158,9,1027
11,159,10,1541
11,160,11,2055
11,161,12,2569
11,162,13,3083
11,163,14,3597
11,165,0,513
11,166,1,1027
11,167,2,1541
11,168,3,2055
11,169,4,2569
11,170,5,3083
11,171,6,3597
11,172,7,15
11,173,8,513
11,174,9,1027
11,175,10,1541
11,176,11,2055
11,177,12,2569
11,178,13,3083
11,179,14,3597
11,181,0,513
11,182,1,1027
11,183,2,1541
11,184,3,2055
11,185,4,2569
11,186,5,3083
11,187,6,3597
11,188,7,15
11,189,8,513
11,190,9,1027
11,191,10,1541
11,192,11,2055
11,193,12,2569
11,194,13,3083
11,195,14,3597
11,197,0,513
11,198,1,1027
11,199,2,1541
11,200,3,2055
11,201,4,2569
11,202,5,3083
11,203,6,3597
11,204,7,15
11,205,8,513
11,206,9,1027
11,207,10,1541
11,208,11,2055
11,209,12,2569
11,210,13,3083
11,211,14,3597
11,213,0,513
11,214,1,1027
11,215,2,1541
11,216,3,2055
11,217,4,2569
11,218,5,3083
11,219,6,3597
11,220,7,15
11,221,8,513
11,222,9,1027
11,223,10,1541
11,224,11,2055
11,225,12,2569
11,226,13,3083
11,227,14,3597
11,229,0,513
11,230,1,1027
11,231,2,1541
11,232,3,2055
11,233,4,2569
11,234,5,3083
11,235,6,3597
11,236,7,15
11,237,8,513
11,238,9,1027
11,239,10,1541
11,240,11,2055
11,241,12,2569
11,242,13,3083
11,243,14,3597
11,245,0,513
11,246,1,1027
11,247,2,1541
11,248,3,2055
11,249,4,2569
11,250,5,3083
11,251,6,3597
11,252,7,15
11,253,8,513
11,254,9,1027
11,255,10,1541
12,0,12,2312
12,1,13,2826
12,2,14,3340
12,3,15,3854
12,4,0,256
12,5,1,770
12,6,2,1284
12,7,3,1798
12,8,4,2312
12,9,5,2826
12,10,6,3340
12,11,7,3854
12,12,8,256
12,13,9,770
12,14,10,1284
12,15,11,1798
12,16,12,2312
12,17,13,2826
12,18,14,3340
12,19,15,3854
12,20,0,256
12,21,1,770
12,22,2,1284
12,23,3,1798
12,24,4,2312
12,25,5,2826
12,26,6,3340
12,27,7,3854
12,28,8,256
12,29,9,770
12,30,10,1284
12,31,11,1798
12,32,12,2312
12,33,13,2826
12,34,14,3340
12,35,15,3854
12,36,0,256
12,37,1,770
12,38,2,1284
12,39,3,1798
12,40,4,2312
12,41,5,2826
12,42,6,3340
12,43,7,3854
12,44,8,256
12,45,9,770
12,46,10,1284
12,47,11,1798
12,48,12,2312
12,49,13,2826
12,50,14,3340
12,51,15,3854
12,52,0,256
12,53,1,770
12,54,2,1284
12,55,3,1798
12,56,4,2312
12,57,5,2826
12,58,6,3340
12,59,7,3854
12,60,8,256
12,61,9,770
12,62,10,1284
12,63,11,1798
12,64,12,2312
12,65,13,2826
12,66,14,3340
12,67,15,3854
12,68,0,256
12,69,1,770
12,70,2,1284
12,71,3,1798
12,72,4,2312
12,73,5,2826
12,74,6,3340
12,75,7,3854
12,76,8,256
12,77,9,770
12,78,10,1284
12,79,11,1798
12,80,12,2312
12,81,13,2826
12,82,14,3340
12,83,15,3854
12,84,0,256
12,85,1,770
12,86,2,1284
12,87,3,1798
12,88,4,2312
12,89,5,2826
12,90,6,3340
12,91,7,3854
12,92,8,256
12,93,9,770
12,94,10,1284
12,95,11,1798
12,96,12,2312
12,97,13,2826
12,98,14,3340
12,99,15,3854
12,100,0,256
12,101,1,770
12,102,2,1284
12,103,3,1798
12,104,4,2312
12,105,5,2826
12,106,6,3340
12,107,7,3854
12,108,8,256
12,109,9,770
12,110,10,1284
12,111,11,1798
12,112,12,2312
12,113,13,2826
12,114,14,3340
12,115,15,3854
12,116,0,256
12,117,1,770
12,118,2,1284
12,119,3,1798
12,120,4,2312
12,121,5,2826
12,122,6,3340
12,123,7,3854
12,124,8,256
12,125,9,770
12,126,10,1284
12,127,11,1798
12,128,12,2569
12,129,13,3083
12,130,14,3597
12,132,0,513
12,133,1,1027
12,134,2,1541
12,135,3,2055
12,136,4,2569
12,137,5,3083
12,138,6,3597
12,139,7,15
12,140,8,513
12,141,9,1027
12,142,10,1541
12,143,11,2055
12,144,12,2569
12,145,13,3083
12,146,14,3597
12,148,0,513
12,149,1,1027
12,150,2,1541
12,151,3,2055
12,152,4,2569
12,153,5,3083
12,154,6,3597
12,155,7,15
12,156,8,513
12,157,9,1027
12,158,10,1541
12,159,11,2055
12,160,12,2569
12,161,13,3083
12,162,14,3597
12,164,0,513
12,165,1,1027
12,166,2,1541
12,167,3,2055
12,168,4,2569
12,169,5,3083
12,170,6,3597
12,171,7,15
12,172,8,513
12,173,9,1027
12,174,10,1541
12,175,11,2055
12,176,12,2569
12,177,13,3083
12,178,14,3597
12,180,0,513
12,181,1,1027
12,182,2,1541
12,183,3,2055
12,184,4,2569
12,185,5,3083
12,186,6,3597
12,187,7,15
12,188,8,513
12,189,9,1027
12,190,10,1541
12,191,11,2055
12,192,12,2569
12,193,13,3083
12,194,14,3597
12,196,0,513
12,197,1,1027
12,198,2,1541
12,199,3,2055
12,200,4,2569
12,201,5,3083
12,202,6,3597
12,203,7,15
12,204,8,513
12,205,9,1027
12,206,10,1541
12,207,11,2055
12,208,12,2569
12,209,13,3083
12,210,14,3597
12,212,0,513
12,213,1,1027
12,214,2,1541
